Data/Hora,Pergunta,Trechos Utilizados,Resposta do Assistente,Avaliação Manual
2026-02-22 20:43:41,Como a política de risco diferencia MEI entre Grupo I e Grupo II? No cenário de primeira moradia?,"299: ntarista e Locutor de rádio e televisão Compositor Confeiteiro Consertador de Aparelho Eletrônico/Eletrodoméstico Costureiro Cozinheiro Croc | 297: , Encanador, Pedreiro, Barbeiro, Doceira, Salgadeira, Lavador de Carro. ATIVIDADES GRUPO I – (De A a C) Açougueiro Adestrador de Animais Afi | 301: e Ourives Jornaleiro Ladrilheiro Lavador de veículos Lavador e passador de roupas Limpador de fachadas Manicure, Pedicure Manobrista Maquiad | 254: ubsequentes. anexo i – informações que podem ser alteradas para novas avaliações A alteração, inclusão e/ou exclusão das informações que seg",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:41,Como identificar corretamente a subsídio habitacional no processo de enquadramento do cliente? Considerando as regras vigentes?,"238: terão como prazo de validade o período remanescente contado a partir da data da primeira avaliação habitacional realizada no início do proce | 237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor,  | 239: do os últimos 30 dias. O número de solicitações de avaliações de risco habitacional está limitado a 41, considerando a validade da avaliação",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:41,"Como a régua de crédito trata estado civil para aprovação, exigência de ajuste ou reprovação? Considerando as regras vigentes?","40: roponente e a transcrição ao cadastro devem ser feitas de forma completa e de acordo com as orientações da CAIXA, pois são de grande importâ | 149: sto de Renda é o documento comprobatório de rendimentos enviado a Receita Federal para o ajuste dos valores de contribuição. A Declaração de | 588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor,  | 321: o a ser liquidada deve ser de crédito imobiliário concedida ao(s) proprietário(s) da unidade (vendedor) para aquisição do imóvel objeto do c",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:41,"Meu CPF caiu em restrição pequena, vocês travam tudo por isso? No cenário de primeira moradia?","657: rnet Banking, opção “FGTS e INSS”; seleciona “Autoriza Agente Financeiro FGTS”; clica em “habitação e moradia própria; confirma a leitura do | 68: strato. A antecipação da regularização de ocorrência é realizada pela agência de vinculação da proposta quando, por questões de relevante im | 658: opção “FGTS e INSS”, clica em “extrato”; clica em “meu FGTS”, “ver todas as suas contas”; clica no ícone de compartilhamento, escolhe a opçã | 237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:41,"Como a régua de crédito trata estado civil para aprovação, exigência de ajuste ou reprovação? No cenário de primeira moradia?","40: roponente e a transcrição ao cadastro devem ser feitas de forma completa e de acordo com as orientações da CAIXA, pois são de grande importâ | 55: nstam no [MN, MO43082]. impedimentos para aprovação O processo de análise de risco envolve a verificação da existência de restrições para to | 148: ra; Trabalhador agrícola; Trabalhador da pecuária; Trabalhador florestal; Trabalhador da pesca; Proprietário de estabelecimento agrícola, da | 321: o a ser liquidada deve ser de crédito imobiliário concedida ao(s) proprietário(s) da unidade (vendedor) para aquisição do imóvel objeto do c",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:41,Em quais casos o extrato do FGTS pode ser substituído por documento equivalente? Isso muda por cidade?,"87: os, o contracheque é o documento preferível para comprovação de renda em relação aos seguintes documentos: Declaração de Imposto de Renda; E | 103: o, a informação de cargo/função é igual em todos os meses. extrato de fgts É o documento que contém o registro dos depósitos de FGTS do trab | 104: orrente da avaliação. A renda mensal é obtida pela multiplicação do valor de depósito do FGTS por 12,5 e transcrito para a ficha cadastro. O | 677: o “Assinatura CAIXA/Canal Parceiro”, assinar e arquivar no dossiê. Os procedimentos operacionais detalhados dos procedimentos constam na Car",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:42,Como a Caixa trata inconsistências cadastrais entre RG e demais registros do cliente? Isso muda por cidade?,"59: de crédito do cliente com a CAIXA; operação pretendida; proposta habitacional. registros cadastrais cadin Os registros cadastrais CADIN – CA | 41: ções cadastrais a serem inseridas: dados pessoais e de endereço (nome, número do RG, escolaridade, estado civil etc.); dados econômicos (ren | 58: severidade de forma automática levando em consideração as seguintes informações: valor(es) e quantidade(s) da(s) restrição(ões) apresentada( | 60: os cadastrais CADIN – FISCAIS E PARAFISCAIS são restritivos somente para operações habitacionais lastreadas com recursos públicos. Os demais",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:42,Como registrar exceção normativa quando há dúvida sobre comprometimento de renda? Considerando as regras vigentes?,"74: efetuar o cadastramento da renda o CCA deve se atentar para as regras constantes nesta norma de acordo com o tipo de documento apresentado.  | 450: nhão Universal/Total de Bens | Há comunicação de todos os bens dos cônjuges, independente da época da aquisição, exceto os casos previstos n | 224: pagamento do proponente é calculada considerando as informações de renda e as características socioeconômicas do tomador ou do grupo familia | 371: roveniente de vínculo empregatício, o somatório do(s) contracheque(s); para renda proveniente de atividade sem vínculo empregatício, obrigat",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:42,Em quais hipóteses a renda de renda sazonal é glosada por insuficiência documental? Isso muda por cidade?,"574: de Verificação Documental e arquiva no dossiê antes do envio à conformidade Solicita por e-mail à Agência/PA de vinculação, previamente à co | 573: mento da proposta de financiamento habitacional. Se proposta de UH vinculada a empreendimento que teve a contratação via CIWEB - Dotação/Con | 159: IMPOSTO DE RENDA Todos os valores de rendimentos anuais obtidos na Declaração, por meio dos procedimentos descritos nos itens seguintes, são | 91: sto de Renda Retido, esse último mesmo que seja nulo, são obtidos diretamente do contracheque e transcritos para o Cadastro do cliente. Não ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:42,Quais parâmetros atualizados determinam valor de avaliação por município? Isso muda por cidade?,"50: ção, o sistema de amortização, o indexador, a modalidade do financiamento e a origem de recursos determinam o valor da prestação necessária, | 815: ssários para regularização da situação impeditiva. Arquiva o parecer jurídico no dossiê único do financiamento. Nos casos de análise jurídic | 634: lor das despesas acessórias está limitado aos parâmetros estabelecidos da modalidade no item PARÂMETROS DO FINANCIAMENTO, quota estabelecida | 816: ada a análise e para quais deverá abrir demanda. AVALIAÇÃO DE RISCO DE CRÉDITO DA OPERAÇÃO Efetua a avaliação de Risco de Crédito da Operaçã",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:42,Qual checklist mínimo inclui certidão negativa para contratação sem pendências? No cenário de primeira moradia?,"383: Qualquer apontamento é restritivo à contratação. Em caso de restrição, pode ser aceita a Certidão Negativa ou Certidão Positiva com efeitos  | 826: nações no SIOPI. Nos casos de contratação com carência Calamidade RS descrita no normativo principal, seleciona o Código de Convênio = 10000 | 834: e Imóvel, para a última parcela deve ser informado o percentual de, no mínimo, 20%. Para Construção em Terreno Próprio ou Aquisição de Terre | 382: ES, SICOW, CADIN, SERASA SCPC além de sistemas corporativos internos. CADIN https://sipes.caixa/sipes-web/ | Vendedor PF e Cônjuges Vendedor",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:42,Existe mitigação permitida quando o cliente apresenta restrição no CPF de baixo impacto? No cenário de primeira moradia?,"68: strato. A antecipação da regularização de ocorrência é realizada pela agência de vinculação da proposta quando, por questões de relevante im | 236: isando resguardar o mínimo existencial definido em lei. Validade das avaliações de risco de crédito Para cada tipo de avaliação existe um pr | 312: io impeditivo”, o desconto anterior foi concedido para beneficiário: de contrato a partir de 02/05/2005; de contrato ativo. Outra forma de c | 85: etário de Estabelecimento Industrial; 904 – Proprietário de Estabelecimento de Prestação de serviços. É considerado contracheque/hollerith, ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:42,Qual checklist mínimo inclui comprovante de residência para contratação sem pendências? Isso muda por cidade?,"354: cada operação. As relações de documentos, formulários e checklist encontram-se disponibilizadas nos MO abaixo: relação de formulários – [MN, | 407: esentar | apresentar | apresentar Fica dispensada a apresentação de comprovante de residência quando for apresentada a Declaração de parente | 404: cimento. Se guarda judicial: decisão judicial de concessão da guarda; Se residência compartilhada com parente até 3º grau, conforme document | 826: nações no SIOPI. Nos casos de contratação com carência Calamidade RS descrita no normativo principal, seleciona o Código de Convênio = 10000",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:43,Como registrar exceção normativa quando há dúvida sobre fraude documental? Isso muda por cidade?,"450: nhão Universal/Total de Bens | Há comunicação de todos os bens dos cônjuges, independente da época da aquisição, exceto os casos previstos n | 451: como vendedores. | Ambos assinam como compradores. Comunhão Parcial de Bens | Há comunicação de todos os bens adquiridos na constância do ca | 456: II, e 1.641, do Código Civil, Súmula 377 do STF). | Se bem adquirido na constância do casamento, ambos assinam como vendedores. Se bem anter | 457: Final nos Aquestos | Só há comunicação de bens entre o casal quando ambos comparecem como proprietários na matrícula do imóvel. (Arts. 1.647",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:43,"Como a régua de crédito trata idade máxima para aprovação, exigência de ajuste ou reprovação? No cenário de primeira moradia?","55: nstam no [MN, MO43082]. impedimentos para aprovação O processo de análise de risco envolve a verificação da existência de restrições para to | 148: ra; Trabalhador agrícola; Trabalhador da pecuária; Trabalhador florestal; Trabalhador da pesca; Proprietário de estabelecimento agrícola, da | 321: o a ser liquidada deve ser de crédito imobiliário concedida ao(s) proprietário(s) da unidade (vendedor) para aquisição do imóvel objeto do c | 794: undo do Programa de Arrendamento Residencial – PAR. 180 dias: para os demais imóveis. Caso o prazo de validade de 720 dias para imóvel CAIXA",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:43,Como identificar corretamente a composição familiar no processo de enquadramento do cliente? Considerando as regras vigentes?,"588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor,  | 238: terão como prazo de validade o período remanescente contado a partir da data da primeira avaliação habitacional realizada no início do proce | 589: stações, valores e composição dos encargos, modalidades de taxas de juros disponíveis, considerando o perfil e a escolha do cliente, as cond | 650: as: observar o disposto para apuração da renda familiar bruta mensal, subitem e [MN, MO43062]; utilizar a renda familiar bruta mensal (propo",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:43,"Tô com pouco tempo de firma, a Caixa ainda aceita meu contracheque pra renda? Considerando as regras vigentes?","375: por meio de contracheque, sem qualquer dedução de renda, observando as demais condições estabelecidas no [MN, MO43062]. Para fins de enquadr | 149: sto de Renda é o documento comprobatório de rendimentos enviado a Receita Federal para o ajuste dos valores de contribuição. A Declaração de | 371: roveniente de vínculo empregatício, o somatório do(s) contracheque(s); para renda proveniente de atividade sem vínculo empregatício, obrigat | 588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor, ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:43,Qual regra prevalece quando há conflito entre composição familiar e perfil de renda da família? No cenário de primeira moradia?,"650: as: observar o disposto para apuração da renda familiar bruta mensal, subitem e [MN, MO43062]; utilizar a renda familiar bruta mensal (propo | 255: os cadastrais; dados de renda. Avaliação habitacional: dados de renda de todos os participantes e respectivos cônjuges; composição do Grupo  | 401: OCIAL – PROGRAMA CARTA DE CRÉDITO FGTS/PMCMV Para direito a 100% de desconto, é necessária a participação de pelos menos dois proponentes no | 43: de risco de crédito. Atentar ao correto preenchimento das informações de renda dos clientes: Renda Formal e Renda Informal; tipo de document",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:43,Em que condições faixas do PMCMV sofre revisão durante a análise técnica? Pode detalhar por favor?,"468: pode(m) solicitar o Registro Eletrônico do contrato no Cartório de Registro de Imóveis – CRI, desde que atendidas as condições abaixo: contr | 745: óvel com laudo de análise vigente Nas situações em que houver um laudo de análise vigente vinculado a uma proposta no SIOPI, com manifestaçã | 788: e-mail ou fax, conforme a proposta de financiamento pretendida. Solicita nova análise e avaliação do imóvel antes do vencimento do prazo de  | 467: acultado registro eletrônico para PMCMV, Pró-Cotista, SBPE e com contratação de unidade vinculada a empreendimento em fase de obra em que a ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:44,Qual regra prevalece quando há conflito entre taxa de juros social e perfil de renda da família? No cenário de primeira moradia?,"46: móvel; valor do financiamento; prazo da operação de crédito; taxa de juros; indexador da taxa de juros (quando for o caso); e sistema de amo | 504: te esse período não há Parcela de Amortização. PARCELA DE JUROS Calculada pela multiplicação da taxa de juros mensal pelo SD atualizado, con | 45: ráveis. A avaliação de risco de crédito não é utilizada para simulação de proposta de financiamento. proposta de financiamento habitacional  | 503: cronograma físico-financeiro e integralizado com a liberação da última parcela. O encargo mensal é composto pela soma das parcelas de Juros,",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:44,Quais evidências mínimas a Caixa exige para comprovar renda de renda sazonal no Grupo I e II? No cenário de primeira moradia?,"96: mposto de renda retido são somados, no caso do cliente comprovar mais de uma renda, proveniente de uma mesma fonte pagadora, com a mesma ocu | 14: clareza (subitens [MN, 3.6.4.10.3.4.1] e [MN, 3.6.4.10.3.5]). Apensados: Alterações: Apensado I - Principais Erros de Validação que Impedem  | 15: – FAQ – Constatação de Renda – inclusão de exemplo sobre Histórico de Contracheque (pergunta 6 com renumeração das seguintes) e alteração na | 95: omprovantes do mês de referência. Quando os valores de renda bruta, líquida ou imposto de renda retido forem apresentados totalizados, em re",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:44,"Se no meu holerite caiu diferente esse mês, dá ruim pra aprovar o financiamento? Considerando as regras vigentes?","523: ida no período entre a data de assinatura do contrato e a data de vencimento, o valor de juros pelo período de dias postecipados calculado c | 365: ROVAÇÃO DE RENDA Adota o somatório da renda bruta mensal dos participantes da operação, sem qualquer dedução, auferida no mês da apuração de | 588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor,  | 651: ade de pagamento ou, no máximo, a do segundo mês anterior à apuração. Atentar para o prazo de validade do enquadramento da renda conforme o ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:44,Em que condições localização do imóvel sofre revisão durante a análise técnica? Pode detalhar por favor?,"788: e-mail ou fax, conforme a proposta de financiamento pretendida. Solicita nova análise e avaliação do imóvel antes do vencimento do prazo de  | 782: ara imóvel com laudo de análise vigente no SIOPI que esteja vinculado a uma proposta nas modalidades Aquisição de Terreno e Construção e Con | 745: óvel com laudo de análise vigente Nas situações em que houver um laudo de análise vigente vinculado a uma proposta no SIOPI, com manifestaçã | 750: Para revisão de laudo de avaliação da engenharia, exclusivamente antes da contratação e desde que o imóvel ainda não esteja vinculado à prop",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:44,Em quais cenários tempo de casa pode ser desconsiderado no cálculo da capacidade de pagamento? Pode detalhar por favor?,"226: lmente com uma defasagem média de 2 meses. A partir dessas informações o sistema de risco de crédito efetua os cálculos para encontrar a cap | 816: ada a análise e para quais deverá abrir demanda. AVALIAÇÃO DE RISCO DE CRÉDITO DA OPERAÇÃO Efetua a avaliação de Risco de Crédito da Operaçã | 626: simulador; Informa e esclarece aos proponentes o resultado apresentado na simulação conforme abaixo: os valores utilizados para cálculo do C | 855: podendo ser assinatura digital, deve ser inserido no SIOPI, aba ""documentos"" e devendo este ser enviado para a verificação da conformidade p",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:44,"Como a régua de crédito trata estado civil para aprovação, exigência de ajuste ou reprovação? Isso muda por cidade?","40: roponente e a transcrição ao cadastro devem ser feitas de forma completa e de acordo com as orientações da CAIXA, pois são de grande importâ | 321: o a ser liquidada deve ser de crédito imobiliário concedida ao(s) proprietário(s) da unidade (vendedor) para aquisição do imóvel objeto do c | 148: ra; Trabalhador agrícola; Trabalhador da pecuária; Trabalhador florestal; Trabalhador da pesca; Proprietário de estabelecimento agrícola, da | 55: nstam no [MN, MO43082]. impedimentos para aprovação O processo de análise de risco envolve a verificação da existência de restrições para to",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:44,Quando o comprovante de renda deve ser atualizado para evitar exigência complementar? No cenário de primeira moradia?,"106: s de renda fixa e/ou poupança, na CAIXA e em outras instituições, em que conste o cliente como primeiro titular. Não há exigência de prazo m | 501: a a concessão de valor complementar ao financiamento original, mesmo quando houver alteração do projeto ou substituição de material. PLANO D | 834: e Imóvel, para a última parcela deve ser informado o percentual de, no mínimo, 20%. Para Construção em Terreno Próprio ou Aquisição de Terre | 137: l; ou Certidão Atualizada de Inteiro Teor do Imóvel. É aceito o comprovante de recebimento emitido no mês corrente ao da avaliação de risco ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:45,Quais parâmetros atualizados determinam limite municipal por município? Pode detalhar por favor?,"775: inado, ao(s) proponente(s) para encaminhamento à prefeitura que, considerando a legislação do município, pode aprovar o projeto em nome do(s | 737: onstrução. Projeto aprovado pela Prefeitura Municipal, ou, em casos específicos, o Licenciamento de Obra Declaratório, exceto nas contrataçõ | 772: dos para as modalidades de construção, conforme descrito abaixo: O Projeto deve estar em nome do(s) proponente(s) ou coobrigado(s); deve ser | 773: refeitura Municipal, exceto para a modalidade Aquisição de Terreno e Construção em que a legislação do município onde está localizado o terr",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:45,"Se no meu servidor público caiu diferente esse mês, dá ruim pra aprovar o financiamento? Pode detalhar por favor?","519: a data de vencimento do encargo mensal é correspondente ao da assinatura do contrato a partir do mês subsequente ao da contratação, devendo  | 280: ícia Ocupante de cargo de Direção e Assessoramento Superior Oficiais das Forças Armadas e Forças Auxiliares Ocupante de Cargo de Direção e A | 899: cula seja o mesmo do endereço constante no CIWEB/SIOPI; registro da compra e venda e uso dos recursos da CV FGTS, se houver; cancelamento de | 520: o do primeiro encargo. O devedor pode optar por data de vencimento diferente daquela da assinatura do contrato. O novo vencimento ocorre no ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:45,Como registrar exceção normativa quando há dúvida sobre comprometimento de renda? Pode detalhar por favor?,"450: nhão Universal/Total de Bens | Há comunicação de todos os bens dos cônjuges, independente da época da aquisição, exceto os casos previstos n | 451: como vendedores. | Ambos assinam como compradores. Comunhão Parcial de Bens | Há comunicação de todos os bens adquiridos na constância do ca | 514: Estratégia de Relacionamento com redutor de taxas de juros constante no [MN, MO30769]. Para os contratos com recurso SBPE, durante a fase de | 106: s de renda fixa e/ou poupança, na CAIXA e em outras instituições, em que conste o cliente como primeiro titular. Não há exigência de prazo m",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:45,Qual documentação comprobatória é exigida para adicional noturno em dossiê habitacional? No cenário de primeira moradia?,"237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 857: a verificação da conformidade poderá solicitar documentação adicional relacionada aos aspectos de renda, além dos obrigatórios relacionados  | 875: assinatura do contrato por todos os participantes. acompanha a assinatura do contrato pela Agência e PA de vinculação. DOSSIÊ DIGITAL HABITA | 876: a opção por este tipo de dossiê toda a documentação será arquivada e mantida no SIOPI. Atualmente disponível para as contratações do Nato-Di",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:45,Em quais hipóteses a renda de taxista é glosada por insuficiência documental? Isso muda por cidade?,"574: de Verificação Documental e arquiva no dossiê antes do envio à conformidade Solicita por e-mail à Agência/PA de vinculação, previamente à co | 303: pateiro Serralheiro Servente de Obras Soldador Taxista Telhador Trabalhador doméstico Trabalhador rural Tratorista Vassoureiro Vendedor (dom | 573: mento da proposta de financiamento habitacional. Se proposta de UH vinculada a empreendimento que teve a contratação via CIWEB - Dotação/Con | 341: itacional, a realizar a caução por meio do aplicativo FGTS, App CAIXA ou Internet Banking, menu “Serviços ao Cidadão”. Todo crédito ocorrido",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:45,"Se no meu comissão caiu diferente esse mês, dá ruim pra aprovar o financiamento? No cenário de primeira moradia?","523: ida no período entre a data de assinatura do contrato e a data de vencimento, o valor de juros pelo período de dias postecipados calculado c | 365: ROVAÇÃO DE RENDA Adota o somatório da renda bruta mensal dos participantes da operação, sem qualquer dedução, auferida no mês da apuração de | 237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 657: rnet Banking, opção “FGTS e INSS”; seleciona “Autoriza Agente Financeiro FGTS”; clica em “habitação e moradia própria; confirma a leitura do",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:46,Como a análise de crédito considera declaração de imposto de renda na renda formal de um proponente CLT? No cenário de primeira moradia?,"79: s documentos estão descritos no item [MN, 3.6.4]. Para comprovação da Renda Formal é preferível a utilização de documentos como: Contrachequ | 78: enefício Previdenciário – INSS e Auxílios; Extrato de Conta Salário/Aposentadoria; Declaração do Empregador; Contrato de Aluguel; Notas fisc | 86: do, o mês de referência do pagamento, os rendimentos a que tem direito e os descontos, se houver. Quando no contracheque constar como fonte  | 371: roveniente de vínculo empregatício, o somatório do(s) contracheque(s); para renda proveniente de atividade sem vínculo empregatício, obrigat",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:46,Quais critérios normativos da Caixa validam 13º salário para composição de renda no financiamento habitacional? Isso muda por cidade?,"16: a Avaliação Apensado II – FAQ – Constatação de Renda grau de sigilo #EXTERNO.CONFIDENCIAL VINCULAÇÃO Manual Normativo CR016 ROTEIRO PADRÃO 3 | 1: ANÁLISE DE RISCO DE CRÉDITO E IDENTIFICAÇÃO DA RENDA – NORMAS E PROCEDIMENTOS OPERACIONAIS - CCA SUMÁRIO DA NORMA 1	OBJETIVO,4 2	DEFINIÇÕES, | 2: O HABITACIONAL,6 3.4	EMPRÉSTIMO COM GARANTIA DE IMÓVEL CAIXA,7 3.5	IMPEDIMENTOS PARA APROVAÇÃO,7 3.6	CRITÉRIOS PARA CONSTATAÇÃO DE RENDA,8 3 | 877: ONCESSÃO DE FINANCIAMENTO HABITACIONAL PELO APLICATIVO – APP HABITAÇÃO CAIXA Trata-se da participação dos CCA para continuidade nas concessõ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:46,Quais impedimentos legais relacionados a pendência judicial bloqueiam contratação habitacional na Caixa? Isso muda por cidade?,"56: is impedem a contratação de novos créditos na instituição. registros cadastrais serasa e scpc São considerados impedimentos para aprovação d | 55: nstam no [MN, MO43082]. impedimentos para aprovação O processo de análise de risco envolve a verificação da existência de restrições para to | 586: umentos existentes no [MN, MO30344]. Informa aos proponentes as exigências e impedimentos relacionados ao imóvel e ao vendedor. Se pretensão | 403: ficação do(a) companheiro(a) e; declaração firmada por ambos declarando a manutenção da união estável. Se filho menor de 18 anos: certidão d",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:46,"Sou servidor e meu adicional noturno é estável, isso facilita de verdade? Isso muda por cidade?","402: ocorrerá com a apresentação dos seguintes documentos: Se casado: certidão de casamento atualizada e; documento pessoal de identificação do(a | 280: ícia Ocupante de cargo de Direção e Assessoramento Superior Oficiais das Forças Armadas e Forças Auxiliares Ocupante de Cargo de Direção e A | 281: úblico Federal Servidor Público Estadual Servidor Público Municipal CLASSE 3 – Trabalhadores, Administradores e assemelhados Diretor de Empr | 205: recebidas exclusivamente para proceder a estudos ou pesquisas, recebidas por médico–residente e por servidor de rede pública de educação pro",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:46,Como a política de risco diferencia taxista entre Grupo I e Grupo II? Pode detalhar por favor?,"303: pateiro Serralheiro Servente de Obras Soldador Taxista Telhador Trabalhador doméstico Trabalhador rural Tratorista Vassoureiro Vendedor (dom | 299: ntarista e Locutor de rádio e televisão Compositor Confeiteiro Consertador de Aparelho Eletrônico/Eletrodoméstico Costureiro Cozinheiro Croc | 226: lmente com uma defasagem média de 2 meses. A partir dessas informações o sistema de risco de crédito efetua os cálculos para encontrar a cap | 297: , Encanador, Pedreiro, Barbeiro, Doceira, Salgadeira, Lavador de Carro. ATIVIDADES GRUPO I – (De A a C) Açougueiro Adestrador de Animais Afi",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:43:46,Em que condições taxa de juros social sofre revisão durante a análise técnica? Pode detalhar por favor?,"46: móvel; valor do financiamento; prazo da operação de crédito; taxa de juros; indexador da taxa de juros (quando for o caso); e sistema de amo | 503: cronograma físico-financeiro e integralizado com a liberação da última parcela. O encargo mensal é composto pela soma das parcelas de Juros, | 745: óvel com laudo de análise vigente Nas situações em que houver um laudo de análise vigente vinculado a uma proposta no SIOPI, com manifestaçã | 782: ara imóvel com laudo de análise vigente no SIOPI que esteja vinculado a uma proposta nas modalidades Aquisição de Terreno e Construção e Con",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
